item_category_link_uid,item_category_uid,sequence_no,link_name,full_link_path, isLoading
21243,15970,2,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A 5000M PDAC Letter - 45622485 - CODING VERIFICATION.pdf,True
9596,3177,3,Allard AFO Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A010 - Allard AFO Brosch.www.pdf,True
17418,3228,6,Allard AFO Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A010%20-%20Allard%20AFO%20Brosch.www.pdf,True
21229,15956,2,PDAC Letter Laces,"https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A1000,false
21977,16290,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A105 - CoverKIT WEB.pdf,True
22214,16345,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A109_Comfort_Pad_Flyer_USA_www.pdf,True
20188,14176,8,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A126 - Starter Flyer_MAR17_WWW.pdf,True
27785,18638,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A128 - TO_BR_2Half_Introflyer_www.pdf,True
21074,14883,4,Display Poster,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/a22cbc_6cb5b8a7ce6d49ad839a2e30567d2050.pdf,True
21238,15967,2,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3000M PDAC Letter - 45622483 - CODING VERIFICATION.pdf,True
17856,240,3,Catalog,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3411 Trulife Orthotic catalog October 31_2017.pdf,True
21979,16291,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A350 - SOT Resting Orthosis Leaflet_AllardUSA_www.pdf,True
480,465,1,Product Details,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3551%20Matrix%20Family%20brochure%200413.pdf,True
17457,5092,3,Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3551-1012-Matrix-brochure.pdf,True
7654,7804,3,Foot Poster,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3590+Foot+Poster.pdf,false
10792,11049,2,Product Selection Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3686_SuperMax_1214.pdf,True
404166,16740,4,Product Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3723%20Zenith%20Sales%20Sheet%20JAN2018_Cascade.pdf,True
21428,16044,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3724 ReCover_Sales Sheet_EN.pdf,True
21236,15966,2,PDAC Letter,"https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A4000,false
21246,15972,2,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A6000M PDAC Letter - 45622488 - CODING VERIFICATION.PDF,false
24685,17364,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/a6792l-rolyan-soft-hand-based-ulnar-deviation-insert-size-chart-0_2.pdf,True
21225,15958,2,PDAC Letter,"https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A7000,false
384763,19294,5,Installation and User Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AAASS237%20Installation%20and%20User%20Guide.pdf,True
7486,8102,2,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Abdominal-Support-134.pdf,True
404317,17098,9,Terms and Conditions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Ability%20Dynamics%20Terms%20and%20Conditions.pdf,True
407078,14164,4,Flyer,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ability_rushkid_flyer.pdf,True
407073,14164,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ability_rushkid_instructions.pdf,True
404365,14310,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ability_rushroverfoot_instructions.pdf,True
404361,14310,2,Specifications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ability_rushroverfoot_specs.pdf,True
10673,11037,2,Product Order Form,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/abilitydynamics_rush_orderform.pdf,True
404315,17098,5,Part Number Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/abilitydynamics_rushfoot_partnumberguide.pdf,True
19358,11037,5,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/abilitydynamics_rushfoot_pdac.pdf,True
7101,6454,2,Instruction Booklet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ABS Ankle Support Booklet.pdf,false
7136,6454,3,Manufacturer Sales Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ABS Ankle Support Sales Sheet.pdf,false
400038,8798,3,Absolute Sleeve & Liners Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Absolute-Sleeve-and-Liners-Brochure.pdf,True
14481,12378,5,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_afoinstructions.pdf,True
14482,12378,6,Articulated AFO Liner Kit Application Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_applications.pdf,True
14479,12378,3,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_applicationsandindications.pdf,True
14485,12378,9,ABBY�  PDAC Approval Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_pdac.pdf,false
14478,12378,2,Sales Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_salessheet.pdf,True
14480,12378,4,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_sizingchart.pdf,True
14508,13411,6,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_afo-prafo-rapo_instructions.pdf,True
18214,14863,4,"Lin R, et al (2009) �Evaluation of the Pressure Relief Ankle Foot Orthosis in Individuals With Hemiparesis Using Three-Dimensional Gait Analysis�Journal of Prosthetics and Orthotics,false
18212,14863,2,APU� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_apu_salessheet.pdf,True
14571,14166,3,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_bariatricapu_application.pdf,True
14573,14166,5,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_bariatricapu_instructions.pdf,True
14570,14166,2,Bariatric APU� Sales Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_bariatricapu_salessheet.pdf,True
14572,14166,4,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_bariatricapu_sizingchart.pdf,True
14538,13462,3,Application Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ddaarticulatinganklefootorthosis_applicationinstructions.pdf,True
14539,13462,4,Applications & Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ddaarticulatinganklefootorthosis_applicationsandindications.pdf,True
14537,13462,2,DDA� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ddaarticulatinganklefootorthosis_salessheet.pdf,True
14540,13462,5,DDA� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ddaarticulatinganklefootorthosis_sizingchart.pdf,True
14492,13061,4,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_dualaction_instructions.pdf,True
14491,13061,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_dualaction_saleschart.pdf,True
14490,13061,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_dualaction_salessheet.pdf,True
14474,12389,2,EMO� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_emoelboworthosis_salessheets.pdf,True
14475,12389,3,EMO� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_emoelboworthosis_sizingchart.pdf,True
14452,12431,2,E-ROM� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_erom_salessheet.pdf,True
14453,12431,3,E-ROM� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_erom_sizingchart.pdf,True
18221,14864,4,EV� PDAC Approval,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_evanklefootorthosis_pdac.pdf,false
18219,14864,2,EV� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_evanklefootorthosis_salessheet.pdf,True
14434,12453,6,Full Orthotic Catalog,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_orthosis_catalog.pdf,True
14523,13560,4,PKA� Tech Tips,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_pkaarticulatinganklefootorthosis_instructions2.pdf,True
14524,13560,5,PKA� PDAC Approval,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_pkaarticulatinganklefootorthosis_pdac.pdf,false
14522,13560,3,PKA� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_pkaarticulatinganklefootorthosis_salessheet.pdf,True
14521,13560,2,PKA� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_pkaarticulatinganklefootorthosis_sizingchart.pdf,True
14506,13411,4,"Lin R, et al (2009) �Evaluation of the Pressure Relief Ankle Foot Orthosis in Individuals With Hemiparesis Using Three-Dimensional Gait Analysis�Journal of Prosthetics and Orthotics,false
14507,13411,5,"DeToro W, (2001) Plantarflexion Resistance of Selected Ankle-Foot Orthoses: A Study of Commonly Prescribed Prefabricated and Custom-Molded Alternatives: J Prosthet Orthot:13;39-44",false
14510,13411,8,PRAFO� PDAC Approval,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_prafoanklefootorthosis_pdac.pdf,false
14504,13411,2,PRAFO� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_prafoanklefootorthosis_salessheet.pdf,True
14505,13411,3,PRAFO� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_prafoanklefootorthosis_sizingchart.pdf,True
14516,12266,5,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_rapoanklefootorthosis_applicationandinstructions.pdf,True
14513,12266,2,RAPO� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_rapoanklefootorthosis_salessheet.pdf,True
14514,12266,3,RAPO� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_rapoanklefootorthosis_sizingchart.pdf,True
14469,12410,2,QUAD� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ratchetandromjointsystemquad_salessheets.pdf,True
14470,12410,3,QUAD� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ratchetandromjointsystemquad_sizingchart.pdf,True
14457,12420,2,RIBBY� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_applicationindications.pdf,True
14458,12420,3,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_applicationsinstructions.pdf,True
14460,12420,5,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_instructions.pdf,True
14462,12420,7,Quick Disconnect Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_instructionsdisconnect.pdf,True
14463,12420,8,"DeToro W, (2001) Plantarflexion Resistance of Selected Ankle-Foot Orthoses: A Study of Commonly Prescribed Prefabricated and Custom-Molded Alternatives: J Prosthet Orthot:13;39-44",false
14447,12442,9,TERRA� Orthosis PDAC Approval Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_pdac.pdf,false
14459,12420,4,RIBBY� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_sizingchart.pdf,True
14443,12442,5,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_afoinstructions.pdf,True
14444,12442,6,Articulated AFO Liner Kit Application Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_afoinstructions2.pdf,True
14441,12442,3,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_application.pdf,True
14445,12442,7,"Application Approach for ABBY, RIBBY & TERRA Articulated AFO's & The ELLIOTT Patient Management System",false
14446,12442,8,"DeToro W, (2001) Plantarflexion Resistance of Selected Ankle-Foot Orthoses: A Study of Commonly Prescribed Prefabricated and Custom-Molded Alternatives: J Prosthet Orthot:13;39-44",false
14440,12442,2,TERRA� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_salessheet.pdf,True
14442,12442,4,TERRA� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_sizingchart.pdf,True
14497,12381,3,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_tri-plannar_applicationsandindications.pdf,True
14499,12381,5,"Lin R, et al (2009) �Evaluation of the Pressure Relief Ankle Foot Orthosis in Individuals With Hemiparesis Using Three-Dimensional Gait Analysis�Journal of Prosthetics and Orthotics,false
14500,12381,6,"DeToro W, (2001) Plantarflexion Resistance of Selected Ankle-Foot Orthoses: A Study of Commonly Prescribed Prefabricated and Custom-Molded Alternatives: J Prosthet Orthot:13;39-44",false
14496,12381,2,Tri-Planar Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_tri-plannar_salessheet.pdf,True
14498,12381,4,Tri-Planar Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_tri-plannar_sizingchart.pdf,True
14435,12453,7,V-VAS� Orthosis: A New Concept in Unloader Knee Orthosis Design,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_casestudy.pdf,True
14433,12453,5,Special Modified Offloading Adjustment Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_instructions.pdf,True
14436,12453,8,Management of severe OA of the Knee using a V-VAS�  customized off-loading Knee Orthosis,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_management.pdf,True
14431,12453,3,V-VAS� Order Form,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_orderform.pdf,True
14432,12453,4,Patient Application & After Care Guidelines,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_patientinstructions.pdf,True
14430,12453,2,V-VAS� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_salessheet.pdf,True
26629,18233,4,HCPCS code,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ACGlobalpdac.pdf,True
26496,18213,4,Achilles Walker Fitting Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Achilles-Walker.pdf,True
18039,11233,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/acor_mensnylonsofttoplift_sizingchart.pdf,True
17030,818,2,Catalog Pages,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/acor_microcelpuff_catalog.pdf,True
15958,11255,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/acor_mini-checktopliftingsheets_sizingchart.pdf,True
859,2271,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/acor_orthotics_sq.pdf,false
405524,17882,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Actua%20KneeHydraulicIFU72018.pdf,True
405333,2077,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD139-MightyMite_Knee_Info_Sheet.pdf,True
20435,2051,2,MightyMite� Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD153-MightyMite_Brochure.pdf,True
400037,8798,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD240-Absolute_Sleeve.pdf,True
24599,6690,2,Information Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD266-ParaPod.pdf,True
13690,5677,2,Information Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD290-Dynamic-Walk.pdf,True
403918,16287,5,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD353%20-%20Aeris%20Performance%202%20Sell%20Sheet.pdf,True
403921,16288,3,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD354%20-%20Aeris%20Performance%20LP%20Sell%20Sheet.pdf,True
404029,13926,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD362%20-%20Wave%20Comfort%203%20Sell%20Sheet.pdf,True
25193,17632,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD374 - Running Blade Sell Sheet.pdf,True
27531,14389,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD374%20-%20Obsidian%20Sell%20Sheet.pdf,True
22081,16322,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD375 - NEXO Brochure.pdf,True
403726,19519,6,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD380%20-%20Formula%20Foot%20Sell%20Sheet.pdf,True
403743,19520,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD384%20-%20Formula%20Pediatric%20Foot%20Sell%20Sheet.pdf,false
404830,18404,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD389%20-%20ProCover%20Sell%20Sheet.pdf,True
404482,18698,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adjust IFU.pdf,True
404483,18698,4,Practitioner Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adjust Practitioner Info.pdf,True
403730,19519,8,Adjustable Alignment Bracket Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adjustable Alignment Bracket Instructions.pdf,True
22124,16327,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adjustable-heel-lifts.pdf,True
26255,14049,6,Product Manual Flyer,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/adult2.0_triple_action_tabloid_manual.pdf,True
405930,8183,6,Fitting Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adv_Pneu Fitting Instructions.pdf,True
405932,8183,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adv_Pneu Prod Info.pdf,True
405933,8183,5,User Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adv_Pneu User Guide.pdf,True
405931,8183,7,Warnings,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adv_Pneu Warnings.pdf,True
21425,16042,4,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ADVANCE_Instructions.pdf,True
403248,19310,7,Instruction Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AEGIS_Liner_Instruction_Sheet.pdf,True
406601,6272,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AEGIS-Seal-Pro-TT-Sizing-Chart.pdf,True
406590,4407,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Aegis-SoFlex-Sizing-Chart.pdf,True
3334,4406,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AEGIS-TF-Sizing-Chart.pdf,True
968,1496,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Aegis-Ultimate-Sizing-Chart.pdf,True
403917,16287,4,Product Manual,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Aeris Performance 2 Product Manual.pdf,false
27880,18676,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Agilium%20Vantage%20IFU.pdf,True
16077,6220,3,Ankle Cyro/Cuff Gravity Patient Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/aircast_anklecryocuffgravity_patientinformation.PDF,false
16076,6220,2,Ankle Cyro/Cuff IC Patient Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/aircast_anklecryocuffic_patientinformation.PDF,false
16078,6220,4,AutoChill 20B Patient Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/aircast_autochillsystem20b_patientinformation.PDF,false
1151,450,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/aircast_spwalker_OrderingInformation.pdf,True
8412,3943,2,Airform Night Splint PDAC,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Airform Night Splint L4398.pdf,false
17378,3943,4,Airform Night Splint Instructions for use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Airform Night Splint_0319_IFU.pdf,True
27576,18596,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Airmesh%20Sizing%20Chart.pdf,True
400649,9875,4,Product Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AirPuck-Brochure.pdf,True
400650,9875,8,Technical Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AirPuckTechnicalGuideBlack.pdf,True
24436,17227,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/air-soft-resting-hand-splint-size-chart_1.pdf,True
402604,20590,2,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AK%20Temp%20Instructions.pdf,True
23332,16799,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/akl-6323-size-guide.pdf,True
23242,16766,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/akl-6333-6335-6336-6337-6338-size-guide.pdf,True
1816,453,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/akl-6335-inner-lok-8-sizing-guide.pdf,True
1781,3016,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/akl-6372-size-guide.pdf,True
23207,16743,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/akl-6378-size-guide.pdf,True
403259,15826,4,Catalog Page,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AKOS Catalog page.pdf,True
23390,5113,5,Care of Prosthesis,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alatheia_Care-of-Prosthesis-Rev2.pdf,True
23389,5113,4,Use of Prosthesis,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alatheia_Use-of-Prosthesis.pdf,false
23391,5113,6,Product Return and Warranty Policy,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alatheia_Warranty.pdf,True
2208,1172,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/albrecht_jackpclbrace_sizingchart.pdf,True
360,699,1,Product Return and Warranty Policy,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AliMed Product Warranty and Return Policy.pdf,True
18289,14934,2,Product Warranty and Return Policy,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AliMed%20Product%20Warranty%20and%20Return%20Policy.pdf,True
16103,13756,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alimed_adjustableafoandkafotrainingbraces_sizingchart.pdf,True
15975,12695,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alimed_dynaprofingerflexorthosis_sizingchart.pdf,True
15976,7237,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alimed_extend-itfingersplinttype501_sizingchart.pdf,True
15977,12883,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alimed_freedomsoftfootdropbrace_sizingchart.pdf,True
18262,6432,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alimed_givmohrsling.pdf,True
8847,9322,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alimed_hapadmetatarsalpads_sizingchart.pdf,True
15978,13026,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alimed_heeliftglide_sizingchart.pdf,True
15952,13246,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alimed_rolyanhanzwhfo_sizingchart.pdf,True
15755,13309,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alimed_softprofunctionalrestinhandplint_sizingchart.pdf,True
18570,8168,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/alimed_stax-typesplints_sizingchart.pdf,True
