item_category_link_uid,item_category_uid,sequence_no,link_name,full_link_path, isLoading
35936,19018,5,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/6A53 6A54 IFU.pdf,True
35913,8534,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/6R8%206R18%20Instructions%20for%20Use.pdf,True
973,1622,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/70.pdf,True
21397,16032,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/710 ALLURE SIZING CHART.pdf,True
27779,18634,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/712-SI-C.pdf,True
7233,521,2,Fabrication Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/755 Motion Control Limiter Fabrication Instructions.pdf,false
393125,19715,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/7675_IFU.pdf,True
393126,19715,4,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/7675-Kneesio%20PDAC.pdf,True
19129,7038,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/77POP_sizingchart.pdf,True
21400,16033,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/780 EVERSHEER SIZING CHART.pdf,True
35828,8553,5,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/7E5 IFU.pdf,True
35830,8555,5,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/7E7 IFU.pdf,True
35703,15887,5,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/7Z53 IFU.pdf,True
405480,14583,5,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/802%20Nylon%20Knee%20-%20Catalog%20Page.pdf,True
405479,14583,7,Technical Drawing,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/802_Nylon_Knee%20-%20Technical%20Drawing.pdf,True
405481,14583,8,Fitting Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/802_Nylon_Knee_Fitting_Instructions_US.PDF,false
405482,14583,9,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/802_Nylon_Knee_Technical_Information.pdf,True
21403,16034,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/820 MIDTOWN MICROFIBER SIZING CHART.pdf,True
21408,16036,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/830 MICROFIBER SHADES SIZING CHART.pdf,True
14279,10996,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/8320N Patella Pro Brochure 2018 for O&P - 15638.pdf,false
21411,16037,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/840 SOFT OPAQUE SIZING CHART.pdf,True
19128,4598,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/87ULB_sizingchart.pdf,True
19134,7620,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/88UAB_sizingchart.pdf,True
7239,3185,2,Fabrication Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/9000 GX-Knee Instructions.pdf,false
403472,1763,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/900073 (K) - VSDT Booklet.pdf,false
7241,4313,3,GX Assist Fabrication Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/9005-9006 GX Assist Kit Fabrication Instructions.pdf,false
405475,14584,7,Fitting Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/902_Nylon_Knee_Fitting_Instructions_US.PDF,false
405477,14584,8,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/902_Nylon_Knee_Instructions.pdf,True
405476,14584,5,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/902_NylonKnee_Catalog.pdf,True
21423,16042,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/910 ADVANCE ARMSLEEVE SIZING CHART.pdf,True
24546,17293,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/92724501-givmohr-hemi-sling-size-chart_2.pdf,True
21417,16039,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/930 ANTI-EMBOLISM STOCKINGS SIZING CHART-293569160.pdf,True
3711,4583,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/93DxHDDLP_sizingchart.pdf,True
17406,14578,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/94-HABS.pdf,True
27098,18432,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/95ROM-KO-P Package Insert - Pedi.pdf,True
21420,16040,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/970-920 ACCESS SIZING CHART.pdf,True
21243,15970,2,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A 5000M PDAC Letter - 45622485 - CODING VERIFICATION.pdf,True
9596,3177,3,Allard AFO Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A010 - Allard AFO Brosch.www.pdf,True
17418,3228,6,Allard AFO Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A010%20-%20Allard%20AFO%20Brosch.www.pdf,True
21229,15956,2,PDAC Letter Laces,"https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A1000, A1100 PDAC Letter - 45622480 - CODING VERIFICATION.pdf",false
21977,16290,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A105 - CoverKIT WEB.pdf,True
22214,16345,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A109_Comfort_Pad_Flyer_USA_www.pdf,True
20188,14176,8,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A126 - Starter Flyer_MAR17_WWW.pdf,True
27785,18638,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A128 - TO_BR_2Half_Introflyer_www.pdf,True
21074,14883,4,Display Poster,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/a22cbc_6cb5b8a7ce6d49ad839a2e30567d2050.pdf,True
21238,15967,2,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3000M PDAC Letter - 45622483 - CODING VERIFICATION.pdf,True
17856,240,3,Catalog,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3411 Trulife Orthotic catalog October 31_2017.pdf,True
21979,16291,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A350 - SOT Resting Orthosis Leaflet_AllardUSA_www.pdf,True
480,465,1,Product Details,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3551%20Matrix%20Family%20brochure%200413.pdf,True
17457,5092,3,Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3551-1012-Matrix-brochure.pdf,false
7654,7804,3,Foot Poster,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3590+Foot+Poster.pdf,false
10792,11049,2,Product Selection Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3686_SuperMax_1214.pdf,True
404166,16740,4,Product Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3723%20Zenith%20Sales%20Sheet%20JAN2018_Cascade.pdf,True
21428,16044,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A3724 ReCover_Sales Sheet_EN.pdf,True
21236,15966,2,PDAC Letter,"https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A4000, A4100 PDAC Letter - 45622490 - CODING VERIFICATION.pdf",false
21246,15972,2,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A6000M PDAC Letter - 45622488 - CODING VERIFICATION.PDF,false
24685,17364,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/a6792l-rolyan-soft-hand-based-ulnar-deviation-insert-size-chart-0_2.pdf,True
21225,15958,2,PDAC Letter,"https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/A7000, A7100, A7200 M & W PDAC Letter - 57008589 - CODING VERIFICATION.pdf",false
384763,19294,5,Installation and User Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AAASS237%20Installation%20and%20User%20Guide.pdf,True
7486,8102,2,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Abdominal-Support-134.pdf,True
404317,17098,9,Terms and Conditions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Ability%20Dynamics%20Terms%20and%20Conditions.pdf,True
407078,14164,4,Flyer,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ability_rushkid_flyer.pdf,True
407073,14164,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ability_rushkid_instructions.pdf,True
404365,14310,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ability_rushroverfoot_instructions.pdf,false
404361,14310,2,Specifications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ability_rushroverfoot_specs.pdf,True
10673,11037,2,Product Order Form,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/abilitydynamics_rush_orderform.pdf,True
404315,17098,5,Part Number Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/abilitydynamics_rushfoot_partnumberguide.pdf,True
19358,11037,5,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/abilitydynamics_rushfoot_pdac.pdf,True
7101,6454,2,Instruction Booklet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ABS Ankle Support Booklet.pdf,false
7136,6454,3,Manufacturer Sales Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ABS Ankle Support Sales Sheet.pdf,false
400038,8798,3,Absolute Sleeve & Liners Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Absolute-Sleeve-and-Liners-Brochure.pdf,True
14481,12378,5,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_afoinstructions.pdf,True
14482,12378,6,Articulated AFO Liner Kit Application Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_applications.pdf,True
14479,12378,3,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_applicationsandindications.pdf,True
14485,12378,9,ABBY�  PDAC Approval Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_pdac.pdf,false
14478,12378,2,Sales Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_salessheet.pdf,True
14480,12378,4,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_abbyarticulatinganklefootorthosis_sizingchart.pdf,True
14508,13411,6,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_afo-prafo-rapo_instructions.pdf,True
18214,14863,4,"Lin R, et al (2009) �Evaluation of the Pressure Relief Ankle Foot Orthosis in Individuals With Hemiparesis Using Three-Dimensional Gait Analysis�Journal of Prosthetics and Orthotics, 21- 3, pp. 132-137",https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_apu_other.pdf,True
18212,14863,2,APU� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_apu_salessheet.pdf,True
14571,14166,3,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_bariatricapu_application.pdf,True
14573,14166,5,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_bariatricapu_instructions.pdf,True
14570,14166,2,Bariatric APU� Sales Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_bariatricapu_salessheet.pdf,True
14572,14166,4,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_bariatricapu_sizingchart.pdf,True
14538,13462,3,Application Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ddaarticulatinganklefootorthosis_applicationinstructions.pdf,True
14539,13462,4,Applications & Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ddaarticulatinganklefootorthosis_applicationsandindications.pdf,True
14537,13462,2,DDA� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ddaarticulatinganklefootorthosis_salessheet.pdf,True
14540,13462,5,DDA� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ddaarticulatinganklefootorthosis_sizingchart.pdf,True
14492,13061,4,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_dualaction_instructions.pdf,True
14491,13061,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_dualaction_saleschart.pdf,True
14490,13061,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_dualaction_salessheet.pdf,false
14474,12389,2,EMO� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_emoelboworthosis_salessheets.pdf,True
14475,12389,3,EMO� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_emoelboworthosis_sizingchart.pdf,True
14452,12431,2,E-ROM� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_erom_salessheet.pdf,True
14453,12431,3,E-ROM� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_erom_sizingchart.pdf,True
18221,14864,4,EV� PDAC Approval,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_evanklefootorthosis_pdac.pdf,false
18219,14864,2,EV� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_evanklefootorthosis_salessheet.pdf,True
14434,12453,6,Full Orthotic Catalog,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_orthosis_catalog.pdf,True
14523,13560,4,PKA� Tech Tips,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_pkaarticulatinganklefootorthosis_instructions2.pdf,True
14524,13560,5,PKA� PDAC Approval,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_pkaarticulatinganklefootorthosis_pdac.pdf,false
14522,13560,3,PKA� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_pkaarticulatinganklefootorthosis_salessheet.pdf,True
14521,13560,2,PKA� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_pkaarticulatinganklefootorthosis_sizingchart.pdf,True
14506,13411,4,"Lin R, et al (2009) �Evaluation of the Pressure Relief Ankle Foot Orthosis in Individuals With Hemiparesis Using Three-Dimensional Gait Analysis�Journal of Prosthetics and Orthotics, 21-3, pp. 132-137",https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_prafoanklefootorthosis_casestudy1.pdf,True
14507,13411,5,"DeToro W, (2001) Plantarflexion Resistance of Selected Ankle-Foot Orthoses: A Study of Commonly Prescribed Prefabricated and Custom-Molded Alternatives: J Prosthet Orthot:13;39-44",https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_prafoanklefootorthosis_casestudy2.pdf,True
14510,13411,8,PRAFO� PDAC Approval,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_prafoanklefootorthosis_pdac.pdf,false
14504,13411,2,PRAFO� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_prafoanklefootorthosis_salessheet.pdf,True
14505,13411,3,PRAFO� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_prafoanklefootorthosis_sizingchart.pdf,True
14516,12266,5,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_rapoanklefootorthosis_applicationandinstructions.pdf,True
14513,12266,2,RAPO� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_rapoanklefootorthosis_salessheet.pdf,True
14514,12266,3,RAPO� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_rapoanklefootorthosis_sizingchart.pdf,True
14469,12410,2,QUAD� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ratchetandromjointsystemquad_salessheets.pdf,True
14470,12410,3,QUAD� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ratchetandromjointsystemquad_sizingchart.pdf,True
14457,12420,2,RIBBY� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_applicationindications.pdf,True
14458,12420,3,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_applicationsinstructions.pdf,True
14460,12420,5,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_instructions.pdf,True
14462,12420,7,Quick Disconnect Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_instructionsdisconnect.pdf,True
14463,12420,8,"DeToro W, (2001) Plantarflexion Resistance of Selected Ankle-Foot Orthoses: A Study of Commonly Prescribed Prefabricated and Custom-Molded Alternatives: J Prosthet Orthot:13;39-44",https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_other.pdf,True
14447,12442,9,TERRA� Orthosis PDAC Approval Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_pdac.pdf,false
14459,12420,4,RIBBY� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_ribbyorthosis_sizingchart.pdf,True
14443,12442,5,AFO Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_afoinstructions.pdf,True
14444,12442,6,Articulated AFO Liner Kit Application Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_afoinstructions2.pdf,True
14441,12442,3,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_application.pdf,True
14445,12442,7,"Application Approach for ABBY, RIBBY & TERRA Articulated AFO's & The ELLIOTT Patient Management System",https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_management.pdf,True
14446,12442,8,"DeToro W, (2001) Plantarflexion Resistance of Selected Ankle-Foot Orthoses: A Study of Commonly Prescribed Prefabricated and Custom-Molded Alternatives: J Prosthet Orthot:13;39-44",https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_other.pdf,false
14440,12442,2,TERRA� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_salessheet.pdf,True
14442,12442,4,TERRA� Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_terraorthosis_sizingchart.pdf,True
14497,12381,3,Applications and Indications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_tri-plannar_applicationsandindications.pdf,True
14499,12381,5,"Lin R, et al (2009) �Evaluation of the Pressure Relief Ankle Foot Orthosis in Individuals With Hemiparesis Using Three-Dimensional Gait Analysis�Journal of Prosthetics and Orthotics, 21-3, pp. 132-137",https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_tri-plannar_other.pdf,false
14500,12381,6,"DeToro W, (2001) Plantarflexion Resistance of Selected Ankle-Foot Orthoses: A Study of Commonly Prescribed Prefabricated and Custom-Molded Alternatives: J Prosthet Orthot:13;39-44",https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_tri-plannar_other2.pdf,false
14496,12381,2,Tri-Planar Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_tri-plannar_salessheet.pdf,True
14498,12381,4,Tri-Planar Measurements,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_tri-plannar_sizingchart.pdf,True
14435,12453,7,V-VAS� Orthosis: A New Concept in Unloader Knee Orthosis Design,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_casestudy.pdf,True
14433,12453,5,Special Modified Offloading Adjustment Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_instructions.pdf,True
14436,12453,8,Management of severe OA of the Knee using a V-VAS�  customized off-loading Knee Orthosis,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_management.pdf,True
14431,12453,3,V-VAS� Order Form,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_orderform.pdf,True
14432,12453,4,Patient Application & After Care Guidelines,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_patientinstructions.pdf,True
14430,12453,2,V-VAS� Benefits and Uses,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ac_v-vasorthosis_salessheet.pdf,True
26629,18233,4,HCPCS code,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/ACGlobalpdac.pdf,True
26496,18213,4,Achilles Walker Fitting Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Achilles-Walker.pdf,True
18039,11233,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/acor_mensnylonsofttoplift_sizingchart.pdf,True
17030,818,2,Catalog Pages,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/acor_microcelpuff_catalog.pdf,True
15958,11255,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/acor_mini-checktopliftingsheets_sizingchart.pdf,True
859,2271,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/acor_orthotics_sq.pdf,false
405524,17882,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Actua%20KneeHydraulicIFU72018.pdf,True
405333,2077,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD139-MightyMite_Knee_Info_Sheet.pdf,True
20435,2051,2,MightyMite� Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD153-MightyMite_Brochure.pdf,True
400037,8798,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD240-Absolute_Sleeve.pdf,True
24599,6690,2,Information Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD266-ParaPod.pdf,True
13690,5677,2,Information Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD290-Dynamic-Walk.pdf,True
403918,16287,5,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD353%20-%20Aeris%20Performance%202%20Sell%20Sheet.pdf,True
403921,16288,3,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD354%20-%20Aeris%20Performance%20LP%20Sell%20Sheet.pdf,True
404029,13926,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD362%20-%20Wave%20Comfort%203%20Sell%20Sheet.pdf,True
25193,17632,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD374 - Running Blade Sell Sheet.pdf,false
27531,14389,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD374%20-%20Obsidian%20Sell%20Sheet.pdf,True
22081,16322,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD375 - NEXO Brochure.pdf,True
403726,19519,6,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD380%20-%20Formula%20Foot%20Sell%20Sheet.pdf,True
403743,19520,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD384%20-%20Formula%20Pediatric%20Foot%20Sell%20Sheet.pdf,True
404830,18404,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AD389%20-%20ProCover%20Sell%20Sheet.pdf,True
404482,18698,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adjust IFU.pdf,True
404483,18698,4,Practitioner Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adjust Practitioner Info.pdf,True
403730,19519,8,Adjustable Alignment Bracket Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adjustable Alignment Bracket Instructions.pdf,True
22124,16327,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adjustable-heel-lifts.pdf,True
26255,14049,6,Product Manual Flyer,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/adult2.0_triple_action_tabloid_manual.pdf,True
405930,8183,6,Fitting Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adv_Pneu Fitting Instructions.pdf,True
405932,8183,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adv_Pneu Prod Info.pdf,True
405933,8183,5,User Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Adv_Pneu User Guide.pdf,True
